name,lat,lon,street,postcode,city,country,url,profile_url,tags,fidelity,note
CREALAB,40.4377299,-3.6800531,"Calle de Maria de Molina, 39 Creative Campus",28006,Madrid,ES,https://linktr.ee/crealab_cc?fbclid=PAZXh0bgNhZW0CMTEAAaeGq4fhQlWy2As-KnSlyOxDUu3n9X4wao1pQfigLi3JFxYWCiR7Rd3tdVP2Pw_aem_6o5bdW268m7AsSbCDMrVXg,https://www.fablabs.io/labs/crealabcc,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3098
Fab Lab ESNE,40.457057,-3.667512999999985,"Av. de Alfonso XIII, 97",28016,Madrid,ES,http://www.esne.es,https://www.fablabs.io/labs/fablabesne,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:1405
Fab Lab IE University Madrid,40.4767085,-3.687918,"P.o de la Castellana, 259",28029,Madrid,ES,https://www.ie.edu/school-architecture-design/,https://www.fablabs.io/labs/fablabieuniversitymadrid,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2534
Fab Lab IED Madrid,40.3905831,-3.729061300000012,Av Pedro Diez 3,28019,Madrid,ES,https://fablab.iedmadrid.com/,https://www.fablabs.io/labs/fablabiedmadrid,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:839
FabLab CIEC,40.4037187,-3.6146749,"Calle del Prat, 59 Vicalvaro",28032,Madrid,ES,https://ciecmadrid.es/fablab-ciec-madrid/,https://www.fablabs.io/labs/fablabciec,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2814
FabLab ETSIDI Ingenia Madrid,40.4054093,-3.700607900000022,"Ronda de Valencia, 3",28012,Madrid,ES,http://fablabetsidi.com/,https://www.fablabs.io/labs/fablabetsidi,3d-printing;cnc;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1472
FabLab Madrid Medialab-Prado,40.4108729,-3.693564599999945,"Calle Alameda, 15 PLAZA DE LAS LETRAS",28014,Madrid,ES,http://medialab-prado.es/,https://www.fablabs.io/labs/fablabmadridmedialabprado,3d-printing;cnc;laser;vinyl-cutting,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:385
FabLab Nebrija,40.4532836,-3.719026999999982,Calle Pirineos 55,28040,Madrid,ES,https://www.nebrija.com/,https://www.fablabs.io/labs/fablabnebrija,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1725
LAB-LOB,40.3476253,-3.696268900000001,Calle Chimbo 12,28025,Madrid,ES,http://www.lab-lob.com,https://www.fablabs.io/labs/lablob,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1387
MakETSII Fablab Madrid,40.4405949,-3.689626399999952,"Jose Gutierrez Abascal, 2",28006,Madrid,ES,http://fablab.etsii.upm.es/,https://www.fablabs.io/labs/maketsiifablabmadrid,3d-printing;cnc;laser;vinyl-cutting,high,source:fablabs.io;status:planned;kind:mini_fab_lab;idcode:1975
Makespace Madrid,40.4617181,-3.7043596,Calle Ruiz Palacios 7,28039,Madrid,ES,http://makespacemadrid.org,https://www.fablabs.io/labs/makespacemadrid,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:257
FabLab Malaga,36.7002151,-4.439259799999945,Polo de Contenidos Digitales Malaga - Avenida Sor Teresa Prat 15 -29003 Edificio Tabacalera,29003,Malaga,ES,http://fablabmalaga.org,https://www.fablabs.io/labs/fablabmalaga,3d-printing;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1014
FabLab Xnergic,41.5275048,2.433572400000002,c/Tordera,08302,Mataro,ES,http://fablab.xnergic.org,https://www.fablabs.io/labs/fablabxnergic,3d-printing;cnc;laser,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:1128
FABlab Merida,38.9066761,-6.3391002,"Calle Santa Teresa Jornet, 38, Merida, Espana",06006,Merida,ES,http://fablabmerida.org,https://www.fablabs.io/labs/fablabmeridaESP,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3080
Polimake House,37.9852948,-1.1322788,Calle Plateria 6 Piso 2B,30004,Murcia,ES,https://nebulargroup.com/site/murcia-gran-via/,https://www.fablabs.io/labs/polimakehousemurcia,3d-printing;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2682
LURLAB mobile,43.0220383,-2.2720221,Mutiloa Bildua 11 Errotatxo Eraikina,20214,Mutiloa,ES,https://www.lurlab.org/mobile,https://www.fablabs.io/labs/lurlabmobile,3d-printing;cnc;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:mobile;idcode:2750
FabLab LaMolinera,42.33143274406853,-7.866164373016318,"Calle abrebadeiro, 1",32005,Ourense,ES,http:/www.lamolinera.net,https://www.fablabs.io/labs/fablablamolinera,3d-printing;cnc;electronics;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1678
PiMaker FabLab Oviedo,43.3570594,-5.8714434,"Calle Cat Jose Maria Serrano, 2",33006,Oviedo,ES,https://www.facebook.com/PiMakerOVD/,https://www.fablabs.io/labs/pimakerfablaboviedo,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2226
FabLab Mallorca,39.5425326,2.741153499999996,C/ Femenies 18,07013,Palma de Mallorca,ES,http://fablabmallorca.com/,https://www.fablabs.io/labs/fablabmallorca,3d-printing;cnc;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1663
FabLab Universidad de Navarra,42.7993065,-1.6572559,School of Architecture Campus Universitario. Universidad de Navarra,31009,Pamplona,ES,https://www.unav.edu/web/arch-lab/fablab,https://www.fablabs.io/labs/fablabunav,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2730
Fab Lab Ponferrada,42.5486362,-6.605484,"Calle Alcalde, C. Juan Garcia Arias, 9",24402,Ponferrada,ES,https://fablab.ponferrada.org,https://www.fablabs.io/labs/fablabponferrada,3d-printing;cnc;electronics;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3007
FabLabUPM,40.407728,-3.835064999999986,Campus de Montegancedo Edificio C.A.I.T.,28223,Pozuelo,ES,http://www.fablabupm.com,https://www.fablabs.io/labs/fablabupm,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:498
FabLab CNH2,38.7012237,-4.11486519999994,"Prolongacion Fernando el Santo, s/n",13500,Puertollano,ES,,https://www.fablabs.io/labs/fablabcnh2,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:unknown;kind:fab_lab;idcode:1130
Fab Lab FES,42.2102216,2.202976799999987,"Avinguda Eduard Soler, 1",17500,Ripoll,ES,https://fablab.fes.cat/,https://www.fablabs.io/labs/fablabfes,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1739
The CoMAKING Space,41.4703854,2.0206259,"Av. Compositor Bizet, 7",08191,Rubi,ES,https://www.comaking.es/,https://www.fablabs.io/labs/comaking,,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2746
FabLab Salamanca,40.9704562,-5.666016000000013,"Isidro Segovia, 13",37007,Salamanca,ES,http://www.fablabsalamanca.org,https://www.fablabs.io/labs/fablabsalamanca,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:1421
UPSA Maker Space,40.9635573,-5.666338500000001,Calle Compania 5,37002,Salamanca,ES,https://www.informatica.upsa.es/maker/,https://www.fablabs.io/labs/upsamakerspace,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2484
Fab Lab Leon,42.6110761,-5.5978203,"Av. San Ignacio de Loyola, 177",24191,"San Andres del Rabanedo,Leon",ES,http://visitavirtual.fablableon.org/,https://www.fablabs.io/labs/fablableon,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:72
Fab Lab ULL,28.46465,-16.29889,Calle Radio Aficionados Apartado 456,38320,San Cristobal de La Laguna,ES,http://fablab.webs.ull.es/,https://www.fablabs.io/labs/fablabull,3d-printing;cnc;electronics;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1005
Laboratorio de Artesania Digital,37.8382269,-0.793731799999932,"Avenida de Orihuela, 18A",30740,San Pedro del Pinatar,ES,http://www.laboratoriodeartesaniadigital.com/,https://www.fablabs.io/labs/laboratoriodeartesaniadigital,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1391
Fab Lab Alicante,38.3844141,-0.5101795000000491,"Ctra. San Vicente del Raspeig, s/n",03690,San Vicente del Raspeig,ES,http://fablab.ua.es/,https://www.fablabs.io/labs/fablabalicante,3d-printing;cnc;laser,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:273
Fab Lab Sant Cugat,41.4670863,2.091941700000006,"Avinguda de la Torre Blanca, 57",08172,Sant Cugat del Valles,ES,http://fablabsantcugat.com,https://www.fablabs.io/labs/fablabsantcugat,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:451
Wood Plane Studio,41.4741299,2.0822075,"Carrer de Sabadell, 32, 08172 Sant Cugat del Valles, Barcelona, Spain",08172,Sant Cugat del Valles,ES,http://www.wood-plane.com,https://www.fablabs.io/labs/woodplanestudio,laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3018
Fab Lab Tenerife,28.2558131,-16.62460669999996,,38002,Santa Cruz de Tenerife,ES,http://fablabtenerife.com,https://www.fablabs.io/labs/fablabtenerife,,medium,source:fablabs.io;status:planned;kind:fab_lab;idcode:131
FabLab Santander,43.4587,-3.823830000000043,"Calle Puente Viesgo Entrada al publico por Calle Puente Viesgo, arriba de las escaleras , derecha",39010,Santander,ES,http://www.fablabsantander.org,https://www.fablabs.io/labs/fablabsantander,3d-printing;cnc;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:329
Fablab Santiago de Compostela,42.88547,-8.5178999,Santiago de Compostela San Lazaro,15703,Santiago de Compostela,ES,,https://www.fablabs.io/labs/fablabsantiagodecompostela,3d-printing;cnc;electronics;laser;vinyl-cutting,medium,source:fablabs.io;status:planned;kind:fab_lab;idcode:1428
Basque fab Lab ( power by Denokinn),43.3200563,-3.045629200000007,"El Arbol Kalea, 26 48980 Santurtzi Bizkaia",48370,Santurtzi ( Antes Bermeo),ES,http://www.basquefablab.com,https://www.fablabs.io/labs/basquefablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:71
FABfab! La fabrica fabulosa,41.975406,2.818456999999966,Carrer Major 53,17840,Sarria de Ter,ES,,https://www.fablabs.io/labs/fablabgirona,3d-printing,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1833
Fab Lab IE University Segovia,40.9511538,-4.1219604,"Plaza de la Trinidad, 3",40001,Segovia,ES,https://www.ie.edu/school-architecture-design/,https://www.fablabs.io/labs/fablabieuniversitysegovia,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1905
Fab Lab Sevilla / Escuela Tecnica Superior de Arquitectura Universidad de Sevilla,37.362274,-5.9866796,"Escuela de Arquitectura, Avenida de Reina Mercedes, 2.",41012,Sevilla,ES,http://fablabsevilla.us.es,https://www.fablabs.io/labs/fablabsevilla,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:73
Ingenio Triana,37.3777244,-6.003693500000054,"Calle Salado, 18",41010,Sevilla,ES,http://www.ingeniotriana.com,https://www.fablabs.io/labs/ingeniotriana,3d-printing;cnc;electronics,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:1970
UPCFAB Terrassa,41.56409800000001,2.0223163,"Carrer de Colom 1, Escola d'Enginyeria de Terrassa Edifici TR3-Planta 0",08222,Terrassa,ES,https://upcfabterrassa.upc.edu/ca,https://www.fablabs.io/labs/fablabterrassa,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:631
Fab Lab Talavera,39.958033,-4.832217899999932,"Talavera de la Raina Plaza del Pan, 11",45600,Toledo,ES,http://www.fablabtoledo.org,https://www.fablabs.io/labs/fablabtalavera,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:477
FabLab Toledo,39.9833364,-4.281142700000032,Avenida de los trabajadores 22,45500,Torrijos,ES,http://www.fablabtoledo.org,https://www.fablabs.io/labs/Toledo,3d-printing;cnc;electronics;laser;vinyl-cutting,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:1202
FabLab Valencia,39.4790359,-0.3363328,"Valencia, Camino de Vera, s/n | Edificio 8K | 1o piso Camino de Vera s/n",46022,Valencia,ES,http://fablabvalencia.com,https://www.fablabs.io/labs/fablabvalencia,3d-printing;cnc;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3
Fab Lab ESI Valladolid,41.6355913,-4.729462000000012,Paseo Arco de Ladrillo,47007,Valladolid,ES,http://www.laescueladediseno.com,https://www.fablabs.io/labs/fablabesivalladolid,3d-printing;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:1613
FabLab Level Up Studio,41.6430596,-4.733335799999963,Paseo del Hospital Militar No 25,47007,Valladolid,ES,http://levelupstudio.eu/,https://www.fablabs.io/labs/levelupstudio,3d-printing;cnc;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1843
FabLab Universidad de Valladolid,41.6620271,-4.7067946,"Paseo de Belen, 11 UVaInnova Building, University of Valladolid",47011,Valladolid,ES,https://fundacion.uva.es/innovacion-y-transferencia/fablab-uva/,https://www.fablabs.io/labs/uvalladolid,3d-printing;cnc;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1930
Asociacion Tecnoloxica A Industriosa,42.22929389999999,-8.7078374,Avenida Alcalde Gregorio Espino 38 Entresuelo 3,36205,Vigo,ES,https://aindustriosa.org,https://www.fablabs.io/labs/aindustriosa,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2705
Cubo.XYZ,42.2260603,-8.721641399999998,"Av. da Gran Via, 94",36203,Vigo,ES,http://www.cubo.xyz,https://www.fablabs.io/labs/cuboxyz,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2261
FabLab Vigo,42.2356602,-8.71553,"Alfonso XIII, 9 Vigo",36201,Vigo,ES,http://www.fablabvigo.org,https://www.fablabs.io/labs/fablabvigo,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:784
W!LAB,41.3154869,2.014253400000029,"Parc de Can Xic, 1",08840,Viladecans,ES,http://www.viladecans.cat/ca/wlab-4,https://www.fablabs.io/labs/wilab,3d-printing;cnc;laser,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:1586
FAB LAB UE,40.3724591,-3.920786,C/ Tajo s/n Urbanizacion El Bosque,28670,Villaviciosa de Odon,ES,https://www.facebook.com/fablabue,https://www.fablabs.io/labs/fablabue,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:732
PenyaLab,40.2931275,-0.29385830000001,"Arrabal Loreto, 26 baixos",12135,Vistabella del Maestrat,ES,http://www.penyalab.org,https://www.fablabs.io/labs/penyalab,3d-printing;electronics,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:2095
Hibrida LAB,42.8392086,-2.6695758,Miguel de Unamuno 1,01006,Vitoria-Gasteiz,ES,https://www.hibridalab.eus/,https://www.fablabs.io/labs/hibridafab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3068
DIC by ITA,41.6819543,-0.8861696,Calle Maria de Luna 7 https://maps.app.goo.gl/qxJiZoU3QDJKBUWy8,50018,Zaragoza,ES,https://dic.ita.es/,https://www.fablabs.io/labs/dicbyitafablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2957
Fab Lab Zaragoza,41.65885129698352,-0.906888745013475,Avenida de la Ciudad de Soria,50003,Zaragoza,ES,,https://www.fablabs.io/labs/fablabzaragoza,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,medium,source:fablabs.io;status:planned;kind:fab_lab;idcode:956
Laboratorios Cesar,41.6593234,-0.9072287999999841,Avenida Ciudad de Soria n 8,50010,Zaragoza,ES,http://cesaretopia.com,https://www.fablabs.io/labs/laboratorioscesar,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:1310
FabLab Addis,9.0377172,38.75522699999999,Addis Ababa University Piaza,,Addis Ababa,ET,http://www.fablabaddis.org,https://www.fablabs.io/labs/fablabaddis,,medium,source:fablabs.io;status:unknown;kind:fab_lab;idcode:121
Aalto Fablab,60.18898549999999,24.8332643,Aalto Studios Otakaari 7C,02150,Espoo,FI,http://fablab.aalto.fi,https://www.fablabs.io/labs/aaltofablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:14
SalpausFab,61.0000563,25.7040323,"Vipusenkatu 5 A, Lahti, Suomi",15230,Lahti,FI,https://www.salpaus.fi/palvelut/fablab-salpaus/,https://www.fablabs.io/labs/SalpausFab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2862
Fab Lab Oulu,65.0592255,25.46969309999997,"Pentti Kaiteran katu FIN-90014 OULUN YLIOPISTO, FINLAND",90570,OULU,FI,http://www.oulu.fi/fablab/,https://www.fablabs.io/labs/fablaboulu,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:786
BusinessAsema FabLab,65.00033499999999,25.5107923,Kotkantie 1,90250,Oulu,FI,https://businessasema.com/en/fablab/,https://www.fablabs.io/labs/bafablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2856
FabLab Koklaamo,65.0263655,25.5340303,Valjastie 19,90650,Oulu,FI,http://www.koklaamo.com,https://www.fablabs.io/labs/fablabkoklaamo,3d-printing;cnc;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2840
"VRKKMO, Yli-Ii",65.367553,25.8200531,Karjalantie 15,91200,Oulu,FI,http://yli-iinkoulu.blogspot.fi/,https://www.fablabs.io/labs/fablabyliii,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1454
Fab Lab Raseko,60.4718809,22.0359684,Eeronkuja 4,21200,Raisio,FI,https://www.raseko.fi/fablab,https://www.fablabs.io/labs/fablabraseko,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1473
